                      1409570404 540456680d0cee7038de44a7 970217 765050 8 "Satgurupreet Kaur Sahota" https://www.zomato.com/users/satgurupreet-kaur-sahota-970217 "First of all, its on the top floor and so no lift !Average ambience like any ordinary cafe or lounge. Beer charges r super high...Food is expensive but of poor quality and taste ! Poor service....lazy staff ! We were 5 friends and ended up with a bill of Rs.10000/- which was a mere wastage...We ordered hardly 4-5 starters and some shots and beers, though price hike ! Not upto the standard in a place like Hauz Khas village. We visited Hauz Khas as we had a good experience in CP... Infact we felt that it wud have been better that we had gone some other place.Either they should improve the taste and quality of the food or should lower the price !Average performance !" 304296 "2014-05-17 21:29:25" 12 Average https://www.zomato.com/review/mYneq  1400342365.0
                      1409570404 540456680d0cee7038de44a8 311418 760130 21 "Nitya Maheshwari" https://www.zomato.com/users/nitya-maheshwari-311418 "Was here for the T20 World Cup final. The place was full. The crowd was OK. The food was surprisingly good. A good place for hanging out in a group in hkv when you don't wanna spend a lot." 304296 "2014-05-16 18:15:58" 5 Good https://www.zomato.com/review/yNEYP 1 1400244358.0
                      1409570404 540456680d0cee7038de44a9 1127554 757820 42 "Rishabh Agarwal" https://www.zomato.com/users/rishabh-agarwal-1127554 "Ambience and food was good but crowd was very cheap" 304296 "2014-05-16 00:11:50" 16 Good https://www.zomato.com/review/LOpMq 1 1400179310.0
                      1409570404 540456680d0cee7038de44aa 1919264 755662 4 "Lovish Gupta" https://www.zomato.com/users/lovish-gupta-1919264 "Slow service is what I observed. Rude behaviour of waiters." 304296 "2014-05-15 15:22:01" 2 Average https://www.zomato.com/review/NmMLB  1400147521.0
                      1409570404 540456680d0cee7038de44ab 420769 753948 43 "Bivash Talukdar" https://www.zomato.com/users/bivash-talukdar-420769 "average ambience , economical , friend hang out place .outdoor seating is good , choice of songs are goodbest part is that they serve malibu rum.food is average , but the quantity is less.not a family going out dinner place" 304296 "2014-05-15 03:19:15" 10 Excellent https://www.zomato.com/review/OAMMn 1 1400104155.0
                      1409570404 540456680d0cee7038de44ac 1930610 738960 23 "Sukhpreet Singh Sandhu" https://www.zomato.com/sukhi "Worst place in hkv in terms of coordination and customer service. I had booked a table for two and when I reached everyone was lost. The restaurant manager, after talking to me over the phone, aligned someone to ""arrange"" a table out of three reserved tables. And as expected, he was not able to. Finally he asked us to sit right next to a group where we were like mot invited guests. Bad is an understatement. They will only entertain big groups, seems like. Service sux!" 304296 "2014-05-11 22:43:12" 26 Poor https://www.zomato.com/review/wdzKB 1 1399828392.0
                      1409570404 540456680d0cee7038de44ad 1660841 721152 23 "Rahul Thukral" https://www.zomato.com/users/rahul-thukral-1660841 "The food is nice ambiance is okay very ecnomical.... litle dinghy" 304296 "2014-05-08 14:14:59" 4 "Very Good" https://www.zomato.com/review/lyNAX 1 1399538699.0
                      1409570404 540456680d0cee7038de44ae 2214264 718344 9 "Sarthak Gulati" https://www.zomato.com/users/sarthak-gulati-2214264 "Good ambience,and nice food" 304296 "2014-05-07 20:05:12" 4 Average https://www.zomato.com/review/BXzbd 1 1399473312.0
                      1409570404 540456690d0cee7038de44af 481842 713648 9 "Archit Agarwal" https://www.zomato.com/users/archit-agarwal-481842 "It was my first visit here. Went to meet an old friend after a real long time. The place was perfect for it. The ambience was ecstatic and lively. The food and drinks served were nice, though could have been better. The service was good. There was live DJ as well which added to it. Planning to visit there in a larger group next time." 304296 "2014-05-06 18:43:46" 2 Good https://www.zomato.com/review/OoxNk 1 1399382026.0
                      1409570404 540456690d0cee7038de44b0 2350512 711482 37 "Cadet. Vaibhav Kr. Singh" https://www.zomato.com/users/cadet-vaibhav-kr-singh-2350512 "I have rated My Bar - 5 but would like to rate them 4 for the facility they offer and extra 1 for having so attached to this place. It is not the regular cafe for me and my friends. Had so much fun here almost spent out my grads here. Bunking classes and enjoying the stuff was the best part. This is the best and safe place to have drinks in South Delhi. Having Drinks was our sole priority here. We people didn't find the food specially 'main course' good. Starters were decent. Have tasted all drinks here but every time i visited i did complain of having limited variety in drinks. Beer and Whiskey were the stuff were they need to expand their menu. At the end i'm taking along some great memories in the recent years and thanks for building such a large capacity." 304296 "2014-05-06 09:57:12" 20 Legendary https://www.zomato.com/review/OoORn 1 1399350432.0
                      1409570404 540456690d0cee7038de44b1 1917202 703908 177 "Mayank Garg" https://www.zomato.com/users/mayank-garg-1917202 "Ambiance is ok. Service is ok. Food is ok. We ordered veg spring rolls, chicken tikka, chicken wings and drinks. Veg spring rolls and chicken wings were good. Chicken tikka was tasteless. Service is ok. Saw a staff member arguing with one customer. There are many better options in the area but prefer going here if want cheap food and drinks." 304296 "2014-05-04 19:20:44" 44 Average https://www.zomato.com/review/axoBR 1 1399211444.0
                      1409570404 540456690d0cee7038de44b2 567245 695222 60 "Sarthak Bajaj" https://www.zomato.com/users/sarthak-bajaj-567245 "The place is good, trance music is what plays here. Packed like anything, decent crowd and the food was just okay. The place serves drinks at really cheap prices." 304296 "2014-05-03 07:41:13" 32 Good https://www.zomato.com/review/xOpQb 1 1399083073.0
                      1409570404 540456690d0cee7038de44b3 109130 691222 46 "Nitesh Dhupia" https://www.zomato.com/users/nitesh-dhupia-109130 "Good place to visit when you want to spend less and enjoy more.Salsa party on Thursday is really amazing here where you can enjoy the dancing .Good staff and nice outdoor sitting area.Best place to visit for college students." 304296 "2014-05-03 00:11:13" 2 "Very Good" https://www.zomato.com/review/xONzv 1 1399056073.0
                      1409570404 540456690d0cee7038de44b4 1458339 693778 0 "Vikas Jain" https://www.zomato.com/users/vikas-jain-1458339 "My Bar is one of the best place in Delhi for a hangout. I have been there 3-4 times and loved it everytime i went there...drinks are cheap...food is average...music is nice..." 304296 "2014-05-02 21:28:54" 4 "Very Good" https://www.zomato.com/review/BKDZe 1 1399046334.0
                      1409570404 540456690d0cee7038de44b5 1497161 688382 122 "Kunal Peswani" https://www.zomato.com/users/kunal-peswani-1497161 "Best place for those who want to Enjoy n let go of all the unhappiness n just live in the present as the DJ plays songs which are class apart,with awesome ambience , pocket friendly drinks n okish food" 304296 "2014-05-02 07:12:18" 15 Excellent https://www.zomato.com/review/OZZQo 1 1398994938.0
                      1409570404 540456690d0cee7038de44b6 2255188 675816 23 "CHIRAG NARULA" https://www.zomato.com/users/chirag-narula-2255188 "Went to My Bar with couple of school friends.Decent place in HKV which is filled with Bars and Pubs.Drinks : reasonably pricedService : Above AverageFood : Ordered honey chilli potato, chilli chicken, tandoori prawns. While honey chilli potato and chicken was fine, prawns were pretty good.Recommended!" 304296 "2014-04-29 09:29:58" 4 Good https://www.zomato.com/review/momkg 1 1398743998.0
                      1409570404 540456690d0cee7038de44b7 1563799 661410 58 "Tanya Punj" https://www.zomato.com/users/tanya-punj-1563799 "Decent ambience with cheap liquor. You will actually be amazed at the prices. Apt for people who want cheap booze with good food and good music. They even have regular events like salsa nights. The best time to visit is Friday and Saturday nights when music is awesome and so is the crowd." 304296 "2014-04-26 10:59:20" 8 "Very Good" https://www.zomato.com/review/BRoZe 1 1398490160.0
                      1409570404 540456690d0cee7038de44b8 809221 655856 13 "Anubhav Sharma" https://www.zomato.com/users/anubhav-sharma-809221 "I think we should only have these kinda places which are fairly priced like this one. I dont understand why all the restaurants wanna charge me 500 bucks for a 45 bucks beer. I mean that is pure Bullshit. Just because a normal earning person whose daily wage is 1000 bucks can;t afford a beer and a pizza for him, shame on our restaurant pricing policy. Then there comes this restaurant which restores my faith in humanity. Don;t even try to judge it before u visit, The path way that leads might be a lil weird but when u enter the joint, it easily can give the big places a run for their money. Amazing environment and crowd. I wish you people could have this place at more places. I think its about time people need to see that a restaurant can serve you alcohol without putting a hole in your wallet .P.S.  Don;t go by any girl's review on this or any restaurants since they just care about how good the place shud be since they fckng dnt have to pay. screw bitches who can;t get the check." 304296 "2014-04-25 07:50:08" 10 Excellent https://www.zomato.com/review/xlpLw 9 1398392408.0
                      1409570404 540456690d0cee7038de44b9 488485 633224 33 "Agrim Jindal" https://www.zomato.com/users/agrim-jindal-488485 "Cheap liquor. Good to go if you have a group which wants to just drink and time is not of essence. Service is painstakingly slow. Much better places to hang out apart from this" 304296 "2014-04-21 03:26:52" 3 Poor https://www.zomato.com/review/EQRoM  1398031012.0
                      1409570404 540456690d0cee7038de44ba 1135213 628432 25 "Udit Sidana" https://www.zomato.com/users/udit-sidana-1135213 "I went there on a thursay night. The ambience was absolutely amazing and nice crowd. The positive point was cheap booze the good music especially if you're an EDM lover but the food was not that good. We had ordered a spicy chicken pizaa, biryani and kadhai chicken and most of the food was untouched." 304296 "2014-04-20 07:23:19" 1 "Very Good" https://www.zomato.com/review/RdRaQ  1397958799.0
                      1409570404 540456690d0cee7038de44bb 289924 603612 45 "Siddhant Sharma" https://www.zomato.com/users/siddhant-sharma-289924 "Great place for a saturday night.Really tasty chicken pakoras and with the prices in accordancewith the ambience you will not want to go any where else .had a wonderful experience ." 304296 "2014-04-15 08:54:46" 6 Legendary https://www.zomato.com/review/kgXDN 1 1397532286.0
                      1409570404 540456690d0cee7038de44bc 2032276 600794 0 "Yashu Kapoor" https://www.zomato.com/users/yashu-kapoor-2032276 "Too cool place and nice friendly people with awesome mouth relishing food..Will visit again!" 304296 "2014-04-14 22:19:18" 3 Excellent https://www.zomato.com/review/wwmlD 1 1397494158.0
                      1409570404 540456690d0cee7038de44bd 452588 596184 250 "Pallavi Kaul" https://www.zomato.com/users/pallavi-kaul-452588  304296 "2014-04-14 02:31:39" 27  https://www.zomato.com/review/mnbal 3 1397422899.0
                      1409570404 540456690d0cee7038de44be 1901404 587614 265 "Rahul Jain" https://www.zomato.com/rahul_jain "nice place to hangout with friend .provide hukka cigar and all alcoholic non alcoholic drinks although little difference in cost from cannught place and paharganj branch,it is built on heights between the scenic beauty of hauz khas village,indian cuisines are one of my favorite here,it has two seprate part inside and outside,inside you can enjoy really good music,calm aura and environment whereas outside you can enjoy the scenic beauty of hauz khas village ,best experinced at night ,go and check out this place really cool and good" 304296 "2014-04-12 09:49:59" 81 "Very Good" https://www.zomato.com/review/OPnlq 1 1397276399.0
                      1409570404 540456690d0cee7038de44bf 47135 585826 102 "Anjali Rathore" https://www.zomato.com/anjali "Nice place with REALLY GOOD music, decent staff and good outdoor sitting area.Best Suited for youngsters as it is a complete value for money.Getting the seats reserved beforehand is highly recommended as it is fully packed in the evenings. .Definitely much better than their CP branch." 304296 "2014-04-12 05:10:33" 21 Good https://www.zomato.com/review/wDQPg 3 1397259633.0
                      1409570404 540456690d0cee7038de44c0 1629079 582422 39 "Prashansha Agarwal" https://www.zomato.com/users/prashansha-agarwal-1629079 "Bit expensinse dat to due to taxes but has a good ambience.I feel it has a good mybar ambience n crowd in delhi." 304296 "2014-04-11 11:25:18" 7 Legendary https://www.zomato.com/review/xDmrv 1 1397195718.0
                      1409570404 540456690d0cee7038de44c1 890245 555518 6 "Shagun Batheja" https://www.zomato.com/users/shagun-batheja-890245 "much much better than its other outlet... its a cool hang out joint... go here often.. its a free space where people are in their own zone and are comfortable.. its full even on a weekday.. main reason being the alcohol is so damn cheap... we were 6 of us and after ample repeat orders our total bill was about 5k only... food in terms of starters is good... nothing to write home about... but overall if you want to just have an easy evening you must head here...definitely recommend it.. try the chilly chicken also,,," 304296 "2014-04-01 16:31:57" 13 "Very Good" https://www.zomato.com/review/lnMym  1396350117.0
                      1409570404 540456690d0cee7038de44c2 1836908 555268 1  https://www.zomato.com/users/rishabh-karnwal-drm-w-1836908 "I enjoyed a lot here with my brothers. It's a great bar at hauz khas" 304296 "2014-04-01 14:17:57" 1 Good https://www.zomato.com/review/MPkXP  1396342077.0
                      1409570405 540456690d0cee7038de44c3 11455 554590 1056 Dr/DjRhythm https://www.zomato.com/dr_djrhythm "This time tried there green thai curry which came with rice n salted peanuts...the thai curry was very spicy...and rice was of local quality...so dropping there rating from 3.5 to 2.5 now......Been there 3-4 times...in the lanes of hkv ..the only problem is its on 3rd floor and no lift..I kinda like the music here...its jam packed on weekends n u wont b able to get a table either inside or out..The food is good...we ordered shish tauk, chic mslai tikka n chic skewers..all of them were good...their biryani though bit spicy.is also very yum..Would definitely recommend this place." 304296 "2014-04-01 03:22:20" 133 Average https://www.zomato.com/review/xDRnl 4 1396302740.0
                      1409570405 540456690d0cee7038de44c4 431105 552900 1568 "Vigya Walia" https://www.zomato.com/vigyawalia "My friends had been boasting about this joint eversince. And I too was quite excited to go here. Last Thursday we decided to explore this place. When we climb the staircase to My Bar you will certainly feel you are not in delhi... the staircase is grumpy and very ill maintained...but we dont go to places for a good staircase.When I entered this place it was still evening..but the place was full..full of life, young people, music... I was honestly quite happy to be in that ""let me be free"" atmosphere.We started ordering drinks... and to my surprise the drinks are really cheap here... you can do a vodka shot for 100 bucks! What else would you want.... :)We continued with our vodkas, liits, beers and scotches for atleast 4 hours.Food wasn't the priority that day but we still ordered a chilly chicken which was pretty decent.For a lot of drinks for 8 people the bill we paid was almost 7k. Which is excellent!I am surely going back!!HIGHLY RECOMMENDED :)xoxo" 304296 "2014-03-31 15:17:22" 111 "Very Good" https://www.zomato.com/review/MPAdK 8 1396259242.0
                      1409570405 540456690d0cee7038de44c5 1012997 551896 526 "Sneha Singh" https://www.zomato.com/snehasingh "This was my second visit in a week (chill out mode ON) only difference that it happened on a busy weekend afternoon...and I owed it to my fellow foodies to explain the difference....The major and consistent problem of this place is slow service....I am not saying that servers are bad or something they are calm and well behaved but somehow it seems that they have not figured out a table system...one of them seats you then while ordering you may have to shout, get up or you may try dancing if that will workout to get their attention to take order in the beginning or subsequently....and any server may come to your table (we had three...) which caused mixup in table orders...Food: This time there were highs, middle ground and low...Highs: 1. Spicy Chicken Pizza- succulent and crisp with well balanced spices and yummy grilled chicken and cheese toppingMiddle ground: Shish Taouk: Marinated Char Grilled Chicken Skewers served with hummus and pita bread....now...read more" 304296 "2014-03-31 07:52:57" 28  https://www.zomato.com/review/NDqDX 22 1396232577.0
                      1409570405 5404566a0d0cee7038de44c6 1658303 551768 2 "Ankit Arora" https://www.zomato.com/users/ankit-arora-1658303 "Nice place to have evening fun with friends and best part is the outdoor sitting" 304296 "2014-03-31 03:57:12" 2 "Very Good" https://www.zomato.com/review/MPalv 2 1396218432.0
                      1409570405 5404566a0d0cee7038de44c7 1756373 517059 0 "Abhishek Sikhwal" https://www.zomato.com/users/abhishek-sikhwal-1756373 "If you want your LIT to be a shikanji with just a hint of watery alcohol then this is the place for you. And the music was like stepping into the closet of some Vh1 junkie. Enough Avicii for you to dance with your retarded friends and even 'Mambo number 5' was being played so your uncle doesn't feel left out and can reminisce over his college days." 304296 "2014-03-16 21:43:39" 1 Poor https://www.zomato.com/review/QnqBZ  1394986419.0
                      1409570405 5404566a0d0cee7038de44c8 138724 512219 132 "Sohini Dasgupta" https://www.zomato.com/sohinidg "I didn't like the My Bar outlet at CP. But this one was good. I was sceptical indeed. But the food turned out to be decent. The prices are so so reasonable.That is d bestest thing about this place. The ambiance is quite nice, but I found the music to be too intrusive to my liking.Anyways, if you're short on cash, this is d place to head to. And if it's a big group then it's definitely a good go-to place." 304296 "2014-03-14 21:33:48" 31 Good https://www.zomato.com/review/bOaNl 1 1394813028.0
                      1409570405 5404566a0d0cee7038de44c9 516994 509529 60 "Shivali Kapoor" https://www.zomato.com/users/shivali-kapoor-516994 "Tried this place after long anticipation. Not fond of Their branch in CP, thought his one would be better.We were 6 in all ordered starters, drinks and main course. The service was very slow but the staff was reassuring.The ambience is not like the typical Hauz khas Village sittings. It is dull and the decor is pretty average.I ordered:Butter chicken: The portion size was less for 6, the quality of chicken was definitely compromised with.Kadhai chicken: nothing more than average, very bland taste.Chilly potatoes: served cold, again tasted worse than average.Chicken tikka:  the chicken was dry, tough and hard to chew.The cocktails were below average, the only good part was the beer.Overall I would say that if you want to treat random friends and want a pocket friendly place to just drink (dont come for the food) then I will recommend it to you or else there are much much better places in HKV.Value for money : 3.5/5Total bill: Rs 5200 ( 3 starters...read more" 304296 "2014-03-13 18:49:29" 5  https://www.zomato.com/review/vXqPR  1394716769.0
                      1409570405 5404566a0d0cee7038de44ca 1723990 502949 4 "Abhinav Marwah" https://www.zomato.com/users/abhinav-marwah-1723990 "This place came up as a total surprise to me, was there for a friends party and totally did not expect what I saw when I entered. The decor was fantastic and looked classy as compared to the other My bar I had been too.It had the total village feel to it but the prices on the menu were totally unexpected around the Village standards.The average whisky would cost anyone between 300-350 anywhere if not present during happy hour, where as compared to 155 here including all taxes.Would definitely visit this place, the crowd could get much better, but I cant complain much considering its totally a pre drinking haven." 304296 "2014-03-09 16:20:12" 10 "Very Good" https://www.zomato.com/review/zOlMn  1394362212.0
                      1409570405 5404566a0d0cee7038de44cb 143582 489559 1617 Manitasha https://www.zomato.com/manitasha "It was a friend's birthday and this was my first My Bar experience.Since I do not have anything to compare, I will just quote my friends. This My Bar is the best My Bar. In terms of location, ambiance and crowd.We were a big group of 10. The seating was so comfortable and group friendly that everybody could interact with everybody. The ambiance was decent for me. Nothing too exceptional, but still good. It had the unfinished look to it. Bricks of the walls showing through the cement. Non-fancy, super plain floor. More of  natural light coming from the outside than any fancy lighting.The food was good. We had Honey Chili Potato, Veg Mixed Sauce Pasta, and Chili Paneer in vegetarian variety. The food was good, so we had many repeats of the same order.My Bar is a good low cost Bar with a good crowd and decent food." 304296 "2014-02-27 11:43:40" 140 "Very Good" https://www.zomato.com/review/QmRrg 20 1393481620.0
                      1409570405 5404566a0d0cee7038de44cc 1542569 472988 5 Rohit https://www.zomato.com/users/rohit-1542569 "Went on a Wednesday to be part of Karoake Night. Very good ambience but staff a little rude.Food is very delicious but very very low on quantity for the kind of price they charge.Extra 1 marks for the ambience and location." 304296 "2014-02-13 23:11:06" 21 Good https://www.zomato.com/review/LamPD 1 1392313266.0
                      1409570405 5404566a0d0cee7038de44cd 1446417 472445 39 "Charu Bhatele" https://www.zomato.com/bonapetite "'My bar' had this weird associations in my mind that picturing this place in HKV was tough, more so deciding to go there was even more. But having heard good stuff about this particular outlet, we decided to land there for a friend's birthday!Since it was a weekend, we reserved a table for us, which is definitely recommended since the place was almost full when we came in (which wasn't too late - 7:00 p.m).The music was too loud to even talk, but the place was spacious and good.The service was not bad either. Even in the loud music and packed crowd, we were nicely attended each time we required anything. We ordered - Chilli chicken dry, Spanish chicken steak and chilli potatoes. The food was no extra-ordinary, but it was definitely good enough to not spoil our mood of a fine evening.My Bar Grill is beyond par at what it does the best  - give the cheapest booze. On top of that, if it gives you the ambience to get into the party mood and tasty food to go...read more" 304296 "2014-02-13 14:20:20" 25  https://www.zomato.com/review/KZNAR 2 1392281420.0
                      1409570405 5404566a0d0cee7038de44ce 66393 472209 152 "Akshay Sood" https://www.zomato.com/akshayakey "The day I steeped into MyBar CP, I had a  thought that what if these prices could come to any nice place in Delhi?Well what I did'nt really think was: MyBar in HKV. And now its even in Gk.What happens when a player who plays volume game, enters the industry where there are only players who share different stories about how they landed on pricing a 50 bucks pizza to be sold at 250 bucks?That was a long question to be answered, but the answer is equally short:They all end up lowering their prices and delivering VFM to their customers in the vicinity.My Bar changed the meaning of partying for everyone:Karaoke Lovers, Salsa Lovers, House Lovers, or even the lamest Lehman who thinks partying means just getting drunk without burning a hole in your pocket.This place sells booze at unbeatable prices, serves fine food with various options to settle for, the space is heavenly spacious and so is each and every table placed for seating, and many more things to be...read more" 304296 "2014-02-13 06:11:07" 33  https://www.zomato.com/review/YRPYx 3 1392252067.0
                      1409570405 5404566a0d0cee7038de44cf 1625230 462672 38 #superfoodie https://www.zomato.com/users/superfoodie-1625230 "This place is undoubtedly the best place to hangout with friends if you are planning to booze. Real affordable rates.  We ordered 9 pints and some fries and we ended up with a bill of around 1200 bucks.The ambience is great,  crowd is good but just remember... Reserve your seats before checking in." 304296 "2014-02-05 15:54:34" 25 Good https://www.zomato.com/review/gDKqN 2 1391595874.0
                      1409570405 5404566a0d0cee7038de44d0 398498 451209 313 "Dev Reinstated" https://www.zomato.com/devreinstated "Undoubtedly, the best My Bar in the town. Decent crowd (even in Sat eve)... The ambiance good for a mad party, decent music and pretty spacious to accommodate a huge crowd...The booze is insanely cheap and the food is tasty too. The service is good, and they are always at your help with a smile. The best thing about this place is it's location, though being in the middle of remarkably expensive Hauz Khas village, it gives you the option of affordable dine out with friends.The birthday party we went for, became a sure hit because of the place. Thanks 'My Bar'Recommended (at tough financial situations, wink wink)" 304296 "2014-01-26 15:03:50" 69 Good https://www.zomato.com/review/YeYoa 7 1390728830.0
                      1409570405 5404566a0d0cee7038de44d1 1571143 443128 0 Simranizcool.sk https://www.zomato.com/users/simranizcoolsk-1571143 "Too  gud   place  ...luv  2  go  again  nd  again  dere----- 09 Jan, 2014 -----Tooo   gud   place   .....luv  2  go  again  nd  again  ....vry  gud  xperience .....my   bar  rocks" 304296 "2014-01-19 13:55:37" 3 "Very Good" https://www.zomato.com/review/NNvNP  1390119937.0
                      1409570405 5404566a0d0cee7038de44d2 1375801 437196 120 "Ritika Sharma" https://www.zomato.com/ritikasharma "Great ambiance. Good crowd.I think the food is quite good though the service needs to be mended.I love the outdoor sitting area and the way they have done up the decor.The place is not too harsh on the pocket and I would love to visit it again." 304296 "2014-01-13 21:01:13" 23 Good https://www.zomato.com/review/NNYPp 2 1389627073.0
                      1409570405 5404566a0d0cee7038de44d3 746722 432317 273 "Raghav Sood" https://www.zomato.com/raghav "This particular Mybar is hands down the best one out there. Despite the low prices the place doesn't feel cheap at all. When compared with the CP outlet you will notice that they have spent more on decor and giving this Mybar a more premium look.It is spacious, plays great music and is frequented by the much more sophisticated crowd of the HKV.  If you are in college and want to party hard with your group without burning a big whole in your wallet then my bar is the place to be.Cheers!https://www.facebook.com/raghav93sood" 304296 "2014-01-09 20:16:03" 42 "Very Good" https://www.zomato.com/review/ADPPm 5 1389278763.0
                      1409570405 5404566a0d0cee7038de44d4 307749 430810 87 "Utsav Mehrotra" https://www.zomato.com/utsavmehrotra "Have been to the other My Bars but this one seemed the best.Drinks were really cheap,no idea how.Hope there is no manipulation.Food was ok.The waiters need to be a little more on their toes.They play good EDM music all 7 days and the crowd looked decent." 304296 "2014-01-08 13:22:24" 32 Good https://www.zomato.com/review/BwQDG 5 1389167544.0
                      1409570405 5404566a0d0cee7038de44d5 319533 421416 55 "Suyash Kumar Tiwari" https://www.zomato.com/users/suyash-kumar-tiwari-319533 "Very pocket friendly place. Good ambience and cool music. Recommended." 304296 "2013-12-31 16:14:16" 6 Excellent https://www.zomato.com/review/mKayk  1388486656.0
                      1409570405 5404566a0d0cee7038de44d6 92456 420536 16 Ankit https://www.zomato.com/users/ankit-92456 "This place is one of the most cost effective places to drink and dine in Hauz Khas village. Recently had a outing with bunch of friends and pleasantly shocked by both variety as well as cost of drinks. Service was also quite gud keeping in mind weekend factor. Would visit this place again." 304296 "2013-12-30 20:31:09" 20 "Very Good" https://www.zomato.com/review/Gwqel 1 1388415669.0
                      1409570405 5404566a0d0cee7038de44d7 131866 419698 17 "Paramveer Singh Sethi" https://www.zomato.com/users/paramveer-singh-sethi-131866 "Great food, good ambience. Quality drinks, wonderful pricing. Thumbs up. I've been there 3 times already in just more than 2 weeks.Good job, I'd say its the best restro in town with the food quality. :)" 304296 "2013-12-30 09:35:03" 18 Legendary https://www.zomato.com/review/ykyaa  1388376303.0
                      1409570405 5404566a0d0cee7038de44d8 489930 416751 18 Nickmathur https://www.zomato.com/users/nickmathur-489930 "Nice place.. Drinks were obviously cheap as that's what my bar is famous for. The food was good, however the service was not that good as small order like chicken tikka or pasta took more than 30min. I will blame it on Christmas day but none the less, the service can be improved to an extent. Overall, good experience.1 more negative: music inside was too loud." 304296 "2013-12-27 19:44:45" 8 Good https://www.zomato.com/review/ADaBb  1388153685.0
                      1409570405 5404566b0d0cee7038de44d9 1076312 409805 5 "Gaurav Bahl" https://www.zomato.com/users/gaurav-bahl-1076312 "After reading the reviews on zomato, wanted to check out this place. Firstly you have to climb n number of stairs and once we entered there was only 1 table free right next to the entrance. The interiors are not worth mentioning and the ambiance was disappointing. Ordered corona pints and chicken wings (the quantity was so less not enough for even 1 person) and left within an hour. Total waste of time, this pace doesn't live up to the hype that has been created. Wouldn't go there again." 304296 "2013-12-21 16:47:33" 4 Average https://www.zomato.com/review/emzxK 1 1387624653.0
                      1409570405 5404566b0d0cee7038de44da 761739 409780 9 "Abhinav Kumar" https://www.zomato.com/users/abhinav-kumar-761739 "The best thing about this place is its low prices!It has a DJ and a Dance floor. Also a terrace and a decently sized bar. The music is OK.Food is good and decently priced. Quite roomy interiors. If you are in hauz khas village in a group  significant amount personsand looking for a deal, I guess this would be the ideal place to be in." 304296 "2013-12-21 16:10:06" 9 Average https://www.zomato.com/review/kNeKX 1 1387622406.0
                      1409570405 5404566b0d0cee7038de44db 334771 404660 101 "Bhavna Rana" https://www.zomato.com/users/bhavna-rana-334771 "Two words: Cheap liquor! I don't know how they pull it off?!! The music is exceptionally good. The crowd is alright. Prefer going there in groups as the place looks a bit shady / dingy (thought it isn't). The food is also very decent. Word of caution: If you are getting yourself a peg of anything, get it made first hand at the bar. They are a bit notorious and mix water in your drink and not so much alcohol. Happen to us on two separate occasions. Rest its pulling it off! Its our second choice after Raasta, i suppose that says a lot!" 304296 "2013-12-16 16:10:11" 22 Good https://www.zomato.com/review/wkkAP 4 1387190411.0
                      1409570405 5404566b0d0cee7038de44dc 574662 403556 2 "Ravinder Kaur" https://www.zomato.com/users/ravinder-kaur-574662 "My bar grill...jus an owsum plac to be on weekends...!!!Food was tasty....so was the ambience and crowd....!!!I enjoyed a lot.....had a good tym with my 5 mates....!!!----- 01 Sep, 2013 -----I m a recent visitor of my bar....I used to visit their gk outlet....nw wen I got to no that my bar zz nw in hauz khas ....so I visitd it today....!!!the place zz at the 3rd floor ...but it has great ambience....hav a proper balcony.....they hav a preety good and open place in hauz khas as compared to other outlets....food ws delicious...full marks to the food....I had my drinks at the bar itself...now tell me where would u get a pint at 100 bucks a vodka with  .coke at 110 bucks.......this is the reasn I love mybar....jus love my bar....!!!there are many other good places like OTB and Raasta...but if u get same brands at sch cheaper rates with great ambience nd great music....then y to go to other places....!!!at last this is frst my bar where we danced a...read more" 304296 "2013-12-15 17:05:57" 8  https://www.zomato.com/review/xkXRk 2 1387107357.0
                      1409570405 5404566b0d0cee7038de44dd 1419709 402644 20 "Prabhav Gakkhar" https://www.zomato.com/users/prabhav-gakkhar-1419709 "The worst place I have ever been to.ill-mannered staff , very slow service and pathetic food.My Bar Gk is much better than this in all respects , Bullshit . Time Waste , Money Waste!!!!" 304296 "2013-12-14 19:53:27" 2 Poor https://www.zomato.com/review/BwewR  1387031007.0
                      1409570405 5404566b0d0cee7038de44de 1463992 392458 1228 Babyjusthavefunnow https://www.zomato.com/devilartist "This place used to be good. But now its truly not. They used to serve pitcher which was a really good deal. Now they started serving only pints. Also hookah is gone. Place is not economical anymore. Food quality is  not up to the mark. But still this place offers a decent time if you can ignore the value of money factor but still it is one of the cheapest in Village. Outdoor seating is a plus point. Ambiance is good but not very good. This is a kind of place i define ' VERY AVERAGE'Also there is a waiter there He looks Exactly like Virat Kohli." 304296 "2013-12-03 23:53:18" 153 Good https://www.zomato.com/review/ExnQe 2 1386094998.0
                      1409570405 5404566b0d0cee7038de44df 1452438 388235 0 Nisha.newphone https://www.zomato.com/users/nishanewphone-1452438 "Went on a thursday, nov 2013.Regular ambience but the food quality to quantity is not to be questioned. The drinks as famous are extremely cheap where pint of kingfishet costs 75 bucks and pint of Heniken costs 165 bucks.... had amazing time with the dance troop that was arpund and the salsa and bachata sensuous dancers took our breath away....Must visit place for youngsters and of u r in mood to have some good time with friends or just hang out. Not meant for corporate parties." 304296 "2013-11-30 08:55:45" 1 "Very Good" https://www.zomato.com/review/rmgXP 1 1385781945.0
